Date,Time,Pressure Main,Pressure Autocalve 1,Pressure Autocalve 2,Pressure Autocalve 3,Pressure Autocalve 4,Pressure Autocalve 5,Pressure Autocalve 6,Pressure Autocalve 7,Pressure Autocalve 8,Temperature Autocalve 1,Temperature Autocalve 2,Temperature Autocalve 3,Temperature Autocalve 4,Temperature Autocalve 5,Temperature Autocalve 6,Temperature Autocalve 7,Temperature Autocalve 8,Vacuum pump,% Valve Live,% Valve Overflow,% Valve Waste,Main Meter steam flow,Main Meter steam ton
1/8/2026,18:33:14,13.29662,12.92593,12.97164,12.31424,4.087384,-0.4126157,0.1030092,4.114583,12.77836,192.7409,194.3685,194.4444,151.0525,92.1875,129.1884,150.0977,194.8459,0,-3.225806,-0.9910302,99.8083,0,8721.123
1/8/2026,18:34:14,13.28668,12.8669,12.90162,12.51852,4.078704,-0.3362269,0.1012732,4.118634,12.7147,192.7409,194.1298,194.8676,150.8138,92.48047,119.0755,150.0217,194.7266,0,-3.225806,-0.9910302,99.81192,0,8721.123
1/8/2026,18:35:14,13.30747,12.82002,12.85417,12.66435,4.065393,-0.328125,0.1024306,4.122685,12.66898,192.5673,194.0213,195.3017,150.7813,92.48047,110.9158,150.2713,194.5204,0,-3.225806,-0.9910302,99.8083,0,8721.123
1/8/2026,18:36:14,12.71792,12.73785,12.76794,12.67998,4.03125,-0.3229167,9.432876E-02,4.115741,12.63484,192.4588,194.1406,196.0069,150.8247,92.48047,105.7509,151.8555,194.401,0,16.27464,6.293403,0.1085069,2.959762,8721.131
1/8/2026,18:37:14,13.24237,12.75,12.78877,12.79803,4.184607,-0.1961806,9.895837E-02,4.025463,12.61516,192.4805,193.967,196.2565,151.3889,92.70834,101.1068,149.9566,194.2925,0,16.27838,13.5706,9.403935E-02,3.413542,8721.186
1/8/2026,18:38:14,13.02535,12.73264,12.77488,12.79456,4.291667,-8.796299E-02,9.722221E-02,3.892361,12.61169,192.3611,193.7608,196.4627,152.2569,93.32682,97.58029,149.9892,194.2708,0,16.27838,14.32653,0.1012731,3.313846,8721.241
1/8/2026,18:39:14,13.13115,12.74421,12.78472,12.81424,4.416667,5.034721E-02,9.780097E-02,3.739583,12.60822,192.2635,193.9996,196.4844,153.1793,94.41189,95.25825,148.7739,194.26,0,16.27838,18.68128,0.1193576,3.37461,8721.298
1/8/2026,18:40:14,12.67723,12.74074,12.78299,12.81019,4.564815,0.1944444,9.953701E-02,3.523148,12.60301,192.3069,193.9019,196.3867,154.0582,98.47005,92.99046,148.0686,194.2274,0,20.75866,22.09925,9.765625E-02,4.629252,8721.359
1/8/2026,18:41:14,12.91775,12.72743,12.77141,12.78414,4.726852,0.332176,9.606481E-02,3.267361,12.60069,192.372,193.8368,196.3867,155.2517,103.2769,90.95052,146.7773,194.2491,0,20.7624,27.38354,0.1265914,4.804813,8721.438
1/8/2026,18:42:14,12.41048,12.73727,12.7772,12.79398,4.934607,0.453125,9.722221E-02,2.994792,12.5978,192.296,193.8585,196.4627,156.4453,107.1181,89.1059,144.2057,194.2491,0,25.50403,32.31337,0.1193576,6.059072,8721.521
1/8/2026,18:43:14,12.53436,12.75579,12.79688,12.83102,5.206597,0.5503472,9.895837E-02,2.744213,12.59317,192.3503,193.7717,196.3759,158.0621,110.026,88.3355,141.0265,194.184,0,25.50777,37.99551,9.403935E-02,6.311271,8721.624
1/8/2026,18:44:14,12.23145,12.75058,12.79282,12.82118,5.462963,0.6278936,9.780097E-02,2.513889,12.59144,192.372,193.7717,196.3542,159.6788,112.1094,86.95747,139.4097,194.184,0,29.98805,43.44256,9.765625E-02,6.399361,8721.729
1/8/2026,18:45:14,12.01805,12.74132,12.78414,12.80903,5.778935,0.691551,9.780097E-02,2.300347,12.58565,192.4154,193.7934,196.3759,161.5017,113.6719,84.38586,138.0534,194.1949,0,29.99179,50.50275,0.1157407,7.571878,8721.854
1/8/2026,18:46:14,12.16905,12.74421,12.78472,12.81134,6.121528,0.75,9.780097E-02,2.134838,12.58102,192.4262,193.7717,196.2673,163.4874,115.0608,82.59549,136.0026,194.1732,0,29.99179,55.1577,8.680556E-02,7.651136,8721.981
1/8/2026,18:47:14,11.42307,12.75058,12.79167,12.81829,6.543982,0.8090278,9.837961E-02,1.957176,12.57639,192.5239,193.7608,196.3759,165.6142,116.2977,82.88846,132.9102,194.1623,0,35.00224,61.31366,0.1338252,8.686088,8722.124
1/8/2026,18:48:14,11.47099,12.73438,12.77373,12.78646,6.929398,0.8587962,9.606481E-02,1.806713,12.57176,192.4588,193.6741,196.3867,167.8168,117.2635,83.28993,132.4002,194.1515,0,35.00224,65.74798,0.10489,8.570837,8722.268
1/8/2026,18:49:14,11.02973,12.72859,12.7691,12.77778,7.385995,0.9056712,0.0949074,1.684028,12.56481,192.5781,193.6741,196.2891,170.0629,118.2075,81.1632,130.9679,194.1189,0,40.40845,65.74436,0.1085069,9.422837,8722.421
1/8/2026,18:50:14,11.11835,12.72569,12.76505,12.77546,7.855324,0.9554398,9.432876E-02,1.570023,12.55845,192.5456,193.5655,196.2782,172.4826,119.0213,80.01302,129.4488,194.0864,0,40.40845,65.74436,0.1229745,9.187994,8722.575
1/8/2026,18:51:14,10.45555,12.73669,12.77662,12.7963,8.403935,0.988426,9.722221E-02,1.483796,12.55266,192.5456,193.6415,196.2891,174.7504,119.7917,80.67491,128.049,194.0972,0,54.65577,65.74074,0.1085069,10.30946,8722.737
1/8/2026,18:52:14,10.69517,12.72974,12.77026,12.78762,8.939815,1.027199,9.722221E-02,1.391783,12.54745,192.5781,193.75,196.2782,177.3438,120.345,81.27171,126.8555,194.0647,0,54.6595,65.74074,0.1121238,9.89918,8722.905
1/8/2026,18:53:14,10.65809,12.71991,12.76273,12.77315,9.47743,1.056713,9.606481E-02,1.321759,12.54167,192.4588,193.5872,196.224,179.5898,120.6923,79.65495,126.0959,194.043,0,69.03748,65.74074,0.10489,9.981097,8723.069
1/8/2026,18:54:14,10.94564,12.71991,12.75926,12.77315,10.01563,1.081018,9.606481E-02,1.260417,12.53414,192.4696,193.6957,196.2023,181.9227,121.148,79.03645,125.1302,194.0213,0,69.03748,65.74074,0.1265914,9.327337,8723.23
1/8/2026,18:55:14,12.06688,12.71875,12.75579,12.76852,10.42361,1.104167,9.722221E-02,1.215857,12.53183,192.5022,193.6198,196.1263,183.9301,121.4627,79.28603,123.9149,194.0321,0,38.5678,65.74074,0.1085069,7.290848,8723.366
1/8/2026,18:56:14,12.36075,12.71817,12.75694,12.76678,10.82118,1.119213,9.722221E-02,1.183449,12.52373,192.6975,193.6089,196.148,185.5035,121.7014,78.65668,123.2747,193.9996,0,38.5678,65.74074,0.1229745,7.297862,8723.488
1/8/2026,18:57:14,12.55516,12.71701,12.75405,12.76736,11.20602,1.131944,9.722221E-02,1.154514,12.51794,192.6758,193.6089,196.1372,187.0226,121.799,76.22613,122.7865,193.967,0,38.56407,65.74074,0.10489,7.026398,8723.607
1/8/2026,18:58:14,12.64648,12.72106,12.76042,12.76852,11.5816,1.13831,9.722221E-02,1.128472,12.51273,192.8277,193.8694,196.0178,188.4657,122.0486,75.53168,122.3958,193.967,0,38.5678,65.74074,0.1229745,6.53551,8723.722
1/8/2026,18:59:14,12.76584,12.71701,12.75579,12.76968,11.92072,1.141204,9.722221E-02,1.109375,12.5081,192.4913,193.7283,196.1263,189.7678,121.8099,76.41059,121.8967,193.9562,0,38.56407,65.73712,0.1157407,6.09046,8723.825
1/8/2026,19:00:14,12.85355,12.71875,12.76099,12.78067,12.23785,1.137153,9.722221E-02,1.100694,12.49884,192.6215,193.7717,196.1263,191.0807,121.9401,77.14844,122.0269,193.9236,0,38.5678,65.73712,0.1229745,5.599879,8723.924
1/8/2026,19:01:14,13.61943,12.72222,12.76157,12.77199,12.48438,1.133102,9.722221E-02,1.094329,12.49479,192.5564,193.6957,196.1046,191.9922,121.6146,78.07075,121.7339,193.9128,0,-2.960723,65.74074,0.1302083,4.0366,8724.013
1/8/2026,19:02:14,12.89786,12.72222,12.76099,12.7772,12.33218,1.127893,9.780097E-02,1.085069,12.4919,192.6432,193.7934,196.0938,192.1007,121.4627,78.81945,121.5603,193.9345,0,-3.207139,65.73712,0.1265914,0,8724.018
1/8/2026,19:03:14,13.43226,12.71701,12.75694,12.76389,12.21933,1.119792,9.664357E-02,1.074653,12.48495,192.589,193.8585,196.1588,191.7318,121.3759,78.75434,121.148,193.8694,0,-3.218339,65.74074,0.1193576,0,8724.018
1/8/2026,19:04:14,13.51002,12.7338,12.77488,12.78819,12.1875,1.12037,0.1006944,1.064236,12.48032,192.6107,193.5764,195.8767,191.2218,121.0829,78.37457,120.5078,193.8368,0,-3.225806,36.63195,0.1265914,0,8724.018
1/8/2026,19:05:14,13.44853,12.73438,12.77488,12.79688,12.13831,1.106482,0.1001158,1.06713,12.47454,192.4371,193.6632,195.8876,191.1024,120.714,78.04905,121.1914,193.8368,0,-3.225806,-1.14294,0.1338252,0,8724.018
1/8/2026,19:06:14,13.39609,12.7147,12.75116,12.75521,12.05671,1.120949,0.0949074,1.034722,12.34028,192.5998,193.8802,196.1806,191.1784,120.7465,78.17925,122.0486,193.6306,0,-3.22954,8.861401,18.97425,0,8724.018
1/8/2026,19:07:14,13.41055,12.71991,12.76042,12.77026,12.0434,1.215857,9.664357E-02,0.9311342,12.08623,192.5347,193.826,196.0395,191.0048,121.5495,77.68012,121.3542,192.9037,0,-3.22954,8.85055,45.28718,0,8724.018
1/8/2026,19:08:14,13.45305,12.74248,12.78414,12.80903,12.06366,1.277778,9.895837E-02,0.8130788,11.9103,192.513,193.8477,196.1372,190.9288,122.7105,77.12673,117.4154,192.1767,0,-3.22954,4.810474,45.40654,0,8724.018
1/8/2026,19:09:14,13.42321,12.73206,12.77257,12.79167,12.02257,1.321759,9.837961E-02,0.708912,11.76215,192.6649,193.8585,196.0395,190.8529,123.3832,76.54079,116.6124,191.6558,0,-3.233274,7.895689,82.18316,0,8724.018
1/8/2026,19:10:14,13.40332,12.72743,12.76736,12.78299,11.99653,1.374421,9.780097E-02,0.5804398,11.60069,192.7083,193.9779,196.0721,190.7769,124.2839,76.19357,115.3537,191.0265,0,-3.233274,5.584491,82.20486,0,8724.018
1/8/2026,19:11:14,13.42321,12.73727,12.77778,12.80151,12.00231,1.418982,9.837961E-02,0.4907408,11.46065,192.589,193.8585,196.0612,190.6793,124.7613,75.66189,112.5,190.5816,0,-3.233274,7.729311,99.77575,0,8724.018
1/8/2026,19:12:14,13.41236,12.73669,12.77546,12.79398,11.98322,1.506944,9.837961E-02,0.4149306,11.21007,192.6432,193.826,196.0503,190.6142,125.7161,75.10851,110.6988,189.8112,0,-3.233274,9.259259,99.78661,0,8724.018
1/8/2026,19:13:14,13.41417,12.74479,12.78588,12.81076,11.99132,1.581597,9.953701E-02,0.3385416,11.00289,192.8277,193.9887,196.0721,190.6467,126.8338,74.77214,109.1254,189.0733,0,-3.237007,10.13093,99.79022,0,8724.018
1/8/2026,19:14:14,13.41236,12.74595,12.7853,12.8125,11.98264,1.678819,0.1006944,0.2893518,10.73322,192.8168,194.0864,196.1263,190.6142,127.9948,74.56597,107.9319,188.1944,0,-3.233274,10.67708,99.79022,0,8724.018
1/8/2026,19:15:14,13.38433,12.73264,12.77315,12.78819,11.95197,1.748842,9.780097E-02,0.2274306,10.52083,192.7734,193.9562,196.0612,190.5273,129.0148,74.1862,106.8685,187.283,0,-3.233274,11.08941,99.79022,0,8724.018
1/8/2026,19:16:14,13.42593,12.74653,12.78762,12.81481,11.96991,1.862268,0.1006944,0.1857638,10.21412,192.8168,194.0864,196.1806,190.549,130.2734,73.93663,105.4253,186.4258,0,-3.237007,12.74595,99.79384,0,8724.018
1/8/2026,19:17:14,13.43045,12.73264,12.77141,12.78588,11.93171,1.935185,9.722221E-02,0.1481482,9.99537,192.7626,193.9345,195.931,190.4514,131.3802,73.61111,104.6658,185.5252,0,-3.237007,9.378617,99.79384,0,8724.018
1/8/2026,19:18:14,13.41688,12.74884,12.78704,12.81481,11.95891,2.02662,0.1006944,0.1238426,9.755787,192.73,194.0972,196.0829,190.4731,132.3242,72.29817,103.2878,184.9501,0,-3.237007,12.72425,99.79384,0,8724.018
1/8/2026,19:19:14,13.41327,12.74595,12.78414,12.80613,11.95023,2.125579,0.1001158,0.0949074,9.490162,192.6975,194.0647,196.0721,190.4297,133.4635,70.98524,103.0599,184.158,0,-3.237007,11.91406,99.79745,0,8724.018
1/8/2026,19:20:14,13.42593,12.74595,12.7853,12.80787,11.94618,2.233217,0.1001158,7.523143E-02,9.219329,192.7083,193.9779,196.0503,190.408,134.5269,69.87847,102.3655,183.3442,0,-3.237007,14.1276,99.79745,0,8724.018
1/8/2026,19:21:14,13.4422,12.74479,12.78646,12.80671,11.94329,2.347801,0.1001158,5.787039E-02,8.944445,192.7083,194.0864,196.0503,190.3754,135.7422,68.47873,102.1267,182.845,0,-3.237007,12.66276,99.79745,0,8724.018
1/8/2026,19:22:14,13.41869,12.74074,12.78241,12.80093,11.93461,2.453704,9.837961E-02,3.877318E-02,8.684607,192.6541,194.0538,196.0178,190.3103,136.773,67.55642,101.5191,182.0855,0,-3.237007,13.8491,99.79745,0,8724.018
1/8/2026,19:23:14,13.41869,12.74769,12.78819,12.81366,11.9456,2.595486,9.953701E-02,0.0300926,8.373842,192.7192,194.0972,195.9852,190.3537,138.1619,67.1224,100.9657,181.4019,0,-3.237007,14.18186,99.79745,0,8724.018
1/8/2026,19:24:14,13.43497,12.75116,12.79109,12.82234,11.95486,2.724537,0.1012732,2.546299E-02,8.093171,192.6324,194.1081,196.1806,190.3646,139.4423,66.30859,100.434,181.2934,0,-3.237007,16.31583,99.79745,0,8724.018
1/8/2026,19:25:14,13.44401,12.75174,12.79167,12.8206,11.94444,2.867477,0.1006944,2.083337E-02,7.789351,192.8494,193.967,196.0721,190.332,140.7552,65.24522,100.1194,180.0998,0,-3.237007,16.5871,99.79745,0,8724.018
1/8/2026,19:26:14,13.38524,12.73785,12.77951,12.79977,11.93403,3,9.895837E-02,1.851857E-02,7.502893,192.8168,193.9887,195.9418,190.332,141.9488,64.71354,100.3147,178.8086,0,-3.237007,18.22193,99.79745,0,8724.018
1/8/2026,19:27:14,13.43406,12.74479,12.78588,12.80961,11.94502,3.188657,9.953701E-02,0.0144676,7.141783,192.6324,193.967,196.0721,190.2452,143.5221,64.40972,100.2062,178.4614,0,-3.237007,19.85677,99.79745,0,8724.018
1/8/2026,19:28:14,13.39156,12.76099,12.80208,12.83565,11.97801,3.322338,0.1018518,1.967597E-02,6.887732,192.6432,193.8911,196.0938,190.332,144.9327,64.39887,99.24046,178.2552,0,-3.237007,17.61429,99.79745,0,8724.018
1/8/2026,19:29:14,13.44491,12.7581,12.7963,12.83276,11.97627,3.475695,0.1012732,1.504624E-02,6.586227,192.7409,193.9996,196.0938,190.2886,146.148,63.34636,99.73959,178.1142,0,-3.237007,19.52402,99.79745,0,8724.018
1/8/2026,19:30:14,13.38614,12.71181,12.74479,12.75752,11.90683,3.551505,6.307876E-02,-2.141201E-02,6.35706,191.2543,192.3286,194.5746,188.6936,145.3342,61.11111,99.62023,178.3963,0,-3.237007,17.76982,99.79384,0,8724.018
1/8/2026,19:31:14,13.45757,12.74595,12.78588,12.81076,11.96065,3.749421,9.953701E-02,1.851857E-02,6.068287,192.7083,193.9996,196.0829,190.2778,148.3832,63.21614,100.1194,179.7417,0,-3.237007,22.76114,99.79745,0,8724.018
1/8/2026,19:32:14,13.41869,12.75694,12.79919,12.83276,11.99016,3.918403,0.1012732,1.388884E-02,5.778357,192.8494,193.8802,196.1046,190.2995,149.7613,62.40234,99.59852,180.5339,0,-3.237007,21.64352,99.79745,0,8724.018
1/8/2026,19:33:14,13.39247,12.73958,12.77546,12.7963,11.95949,4.07581,0.1041666,7.523179E-03,5.493634,192.8168,193.8585,196.0612,190.2561,150.9983,62.42405,100.0977,180.6532,0,-3.237007,27.59693,99.79745,0,8724.018
1/8/2026,19:34:14,13.38885,12.75579,12.79572,12.83102,12.00058,4.252315,0.103588,9.259224E-03,5.214699,192.8602,193.8802,195.9961,190.2995,152.3112,65.69011,99.40321,179.7417,0,-3.237007,33.38397,99.79745,0,8724.018
1/8/2026,19:35:14,13.35178,12.72106,12.75347,12.77141,11.95081,4.351273,6.944442E-02,-2.835649E-02,4.989583,191.5256,192.513,194.9219,188.9106,151.7253,67.30685,98.75217,180.013,0,-3.237007,39.41334,99.79384,0,8724.018
1/8/2026,19:36:14,13.30024,12.75058,12.79051,12.82234,12.01447,4.489005,0.1030092,3.472209E-03,4.824653,192.7409,193.8151,195.8116,190.1259,154.0256,72.0052,99.32726,179.4705,0,-3.240741,19.04659,99.79745,0,8724.018
1/8/2026,19:37:14,13.2912,12.74884,12.78819,12.81944,12.02026,4.454861,0.1030092,1.736164E-03,4.828704,192.6215,193.826,195.9201,190.1259,154.2318,74.1862,99.3381,179.3077,0,-3.237007,-1.139323,99.79384,0,8724.018
1/8/2026,19:38:14,12.10576,12.74769,12.78993,12.82639,12.1684,4.454282,9.259224E-03,5.787611E-04,4.835648,192.513,193.826,195.8116,190.1042,153.9497,76.15018,99.46832,180.0022,1,41.60693,-1.135706,99.79022,3.68886,8724.036
1/8/2026,19:39:14,12.98466,12.74363,12.78762,12.82176,12.40972,4.412616,-0.1082176,-3.472209E-03,4.838542,192.3069,193.826,195.8008,190.9071,153.5807,77.23524,99.34896,179.3294,1,1.915323,-1.132089,99.78661,3.554653,8724.101
1/8/2026,19:40:14,13.0778,12.74248,12.78125,12.81366,12.40046,4.334491,-0.203125,4.629612E-03,4.840278,192.2635,193.6306,195.7682,191.0373,153.1901,78.03819,99.43577,178.4397,1,-3.225806,-1.132089,99.78298,0,8724.104
1/8/2026,19:41:14,13.27492,12.73958,12.78125,12.8125,12.40625,4.302662,-0.2800926,2.314806E-03,4.839699,192.079,193.7392,195.7574,191.4279,152.8754,79.00391,99.41406,179.4488,1,-3.22954,-1.132089,99.78298,0,8724.104
1/8/2026,19:42:14,13.1845,12.73669,12.77951,12.81192,12.41551,4.274884,-0.3385417,5.787015E-03,4.839699,191.9813,193.6632,195.7465,191.5473,152.5825,79.87196,99.39236,177.5825,1,-3.233274,-1.132089,99.78298,0,8724.104
1/8/2026,19:43:14,13.23333,12.72338,12.76215,12.78935,12.48148,4.245949,-0.3894676,8.680582E-03,4.83912,192.1767,193.7066,195.7357,191.5365,152.2461,80.60981,99.09939,177.5825,1,-3.237007,-1.132089,99.77937,0,8724.104
1/8/2026,19:44:14,12.84722,12.69734,12.70891,12.72164,12.61401,4.245949,-0.4212963,-2.314806E-03,4.837963,192.1658,193.75,195.638,191.6016,152.1267,81.47787,99.39236,177.3003,1,16.41278,-1.128472,99.77937,0,8724.104
1/8/2026,19:45:14,12.09943,12.69444,12.66898,12.68519,12.70255,4.391782,-0.4456019,-2.893507E-03,4.837384,192.1875,193.6415,195.5295,191.5256,152.7561,82.24827,99.273,177.6476,1,20.63545,-1.128472,99.77937,4.3014,8724.156
1/8/2026,19:46:14,12.12656,12.68924,12.64757,12.67708,12.73901,4.565393,-0.4658565,3.472209E-03,4.836227,192.1007,193.5221,195.4427,192.3937,154.0148,83.27908,99.01258,177.4848,1,20.63919,-1.128472,99.77937,4.396069,8724.229
1/8/2026,19:47:14,11.91045,12.68229,12.64526,12.67535,12.73843,4.740741,-0.4855324,1.736164E-03,4.834491,192.1224,193.5547,195.345,192.5022,155.1541,84.4184,99.1428,176.0525,1,24.59678,-1.132089,99.77937,5.081926,8724.304
1/8/2026,19:48:14,11.03154,12.67766,12.64815,12.67824,12.7419,4.952546,-0.5,0,4.833912,192.0247,193.4353,195.3559,192.5022,156.5538,85.51432,99.19704,176.8338,1,24.59678,-1.128472,99.77937,5.256299,8724.393
1/8/2026,19:49:14,10.82538,12.67245,12.64931,12.68403,12.74711,5.152199,-0.5104166,1.736164E-03,4.833333,191.8186,193.457,195.3559,192.4696,157.9102,86.20876,99.34896,177.0942,1,24.59678,-1.128472,99.77575,5.151323,8724.479
1/8/2026,19:50:14,9.507017,12.6713,12.65799,12.69271,12.75579,5.387153,-0.5167824,-1.736104E-03,4.831018,191.8403,193.5438,195.4644,192.5022,159.3208,86.43664,99.2296,177.3438,1,29.74164,-1.128472,99.77937,5.781804,8724.577
1/8/2026,19:51:14,9.436487,12.66551,12.65567,12.69213,12.75694,5.606482,-0.5231482,-1.736104E-03,4.831018,191.8294,193.5438,195.3559,192.5022,160.7422,86.43664,99.05599,177.1484,1,29.74164,-1.128472,99.77937,5.681509,8724.673
1/8/2026,19:52:14,8.58742,12.65741,12.65567,12.68634,12.75231,5.849537,-0.5283565,0,4.828704,191.8403,193.5655,195.4536,192.5239,162.1419,86.42578,99.37066,177.5499,1,35.14785,-1.128472,99.77937,6.178092,8724.774
1/8/2026,19:53:14,8.581091,12.6522,12.65799,12.6875,12.75347,6.086227,-0.5306713,-5.787015E-04,4.82581,191.9596,193.5547,195.4644,192.4588,163.5634,86.33897,99.24046,177.1484,1,35.14785,-1.128472,99.77937,6.011886,8724.875
1/8/2026,19:54:14,8.095522,12.64757,12.6603,12.6956,12.75926,6.33912,-0.5347222,-2.314806E-03,4.823495,191.7643,193.6741,195.4536,192.4696,164.9848,86.34983,99.24046,175.1411,1,40.95729,-1.128472,99.77575,6.269444,8724.979
1/8/2026,19:55:14,8.215784,12.64352,12.66088,12.6956,12.76157,6.594907,-0.5376158,-2.314806E-03,4.822338,191.6667,193.5655,195.4427,192.4696,166.428,86.33897,99.37066,175.3906,1,40.95729,-1.132089,99.77937,6.143908,8725.082
1/8/2026,19:56:14,8.020472,12.63831,12.66204,12.69734,12.76389,6.85706,-0.5399306,-4.05091E-03,4.820602,191.7643,193.5655,195.4427,192.4696,167.7192,86.33897,99.44662,176.4974,1,47.28942,-1.128472,99.77575,6.336884,8725.187
1/8/2026,19:57:14,8.175094,12.63368,12.66493,12.70197,12.76678,7.109954,-0.541088,2.893567E-03,4.81713,191.6667,193.6957,195.4644,192.4805,169.1732,86.36067,99.17535,175.3581,1,47.4201,-1.128472,99.77937,6.174446,8725.289
1/8/2026,19:58:14,8.048502,12.63252,12.67188,12.70949,12.77488,7.385417,-0.5439815,0,4.815393,191.6775,193.533,195.3233,192.4588,170.4319,86.20876,98.99088,175.1302,1,62.06691,-1.128472,99.77937,6.518576,8725.393
1/8/2026,19:59:14,8.200412,12.62558,12.67188,12.70891,12.77662,7.649305,-0.5462963,3.472209E-03,4.8125,191.7752,193.6415,195.345,192.4154,171.7773,86.10026,99.06684,174.0017,1,62.06691,-1.128472,99.77937,6.132563,8725.496
1/8/2026,20:00:14,8.355939,12.61863,12.66898,12.70486,12.76852,7.920139,-0.5486111,2.893567E-03,4.808449,191.8837,193.5764,195.4102,192.4805,173.1228,86.05686,99.47916,174.1971,1,77.10947,-1.128472,99.77937,6.068002,8725.598
1/8/2026,20:01:14,8.543114,12.61227,12.67014,12.70544,12.7691,8.19213,-0.550926,1.157403E-03,4.806713,191.7969,193.5764,195.3776,192.4479,174.3598,85.95921,99.15365,174.1102,1,77.1132,-1.128472,99.77937,5.995406,8725.699
1/8/2026,20:02:14,8.758319,12.60764,12.67188,12.70544,12.77141,8.462963,-0.550926,0,4.801505,191.6884,193.5872,195.3776,192.4588,175.6402,85.99175,99.21875,173.3181,1,77.10574,-1.128472,99.77937,5.890935,8725.799
1/8/2026,20:03:14,8.967195,12.59838,12.66724,12.69792,12.76215,8.728009,-0.5538194,2.893567E-03,4.798611,191.6884,193.5981,195.3884,192.4696,176.8772,85.76389,99.29471,173.3181,1,92.15577,-1.128472,99.77575,5.797431,8725.896
1/8/2026,20:04:14,9.195963,12.59201,12.6684,12.70081,12.76215,8.996528,-0.5532408,-1.736104E-03,4.797454,191.6667,193.4896,195.3776,192.4262,178.0599,85.76389,95.42101,173.5243,1,92.1483,-1.128472,99.77575,5.662603,8725.991
1/8/2026,20:05:14,9.417499,12.5897,12.66956,12.70776,12.76852,9.26331,-0.5543982,-1.736104E-03,4.792245,191.7752,193.5655,195.4536,192.4045,179.1667,85.60113,92.06814,174.2622,1,99.5333,-1.128472,0.1085069,5.544094,8726.085
1/8/2026,20:06:14,9.635416,12.58218,12.66956,12.70197,12.76678,9.521991,-0.5543982,-2.314806E-03,4.789352,191.6775,193.6957,195.4536,192.4154,180.306,85.46007,87.84722,174.273,1,99.52957,-1.124855,0.1085069,5.366748,8726.177
1/8/2026,20:07:14,9.866899,12.57465,12.66898,12.70197,12.75579,9.778357,-0.558449,-1.157403E-03,4.78588,191.6558,193.7608,195.4536,192.3937,181.3151,85.39497,86.56684,173.839,1,99.52584,-1.128472,0.1338252,5.262731,8726.266
1/8/2026,20:08:14,10.09115,12.56944,12.66667,12.70081,12.76389,10.10938,-0.5318287,4.05097E-03,4.78125,191.7752,193.5981,195.5078,192.4371,182.487,85.37327,83.33334,174.6419,0,99.52584,-1.124855,0.1302083,5.17926,8726.352
1/8/2026,20:09:14,10.32353,12.54745,12.64815,12.66609,12.71933,10.26389,-0.4704861,4.05097E-03,4.704282,192.003,193.9887,195.7791,192.7083,183.8433,84.57031,81.85764,174.7504,0,99.52584,11.69343,0.1374421,5.069547,8726.438
1/8/2026,20:10:14,10.82899,12.5463,12.65046,12.67303,12.73148,10.49711,-0.4016204,-3.472209E-03,4.564815,191.862,193.8151,195.6923,192.6324,184.7656,82.12891,80.97874,174.8264,0,43.58572,15.80585,0.1338252,4.497855,8726.518
1/8/2026,20:11:14,11.1084,12.54167,12.66609,12.69792,12.76273,10.74884,-0.3414352,5.787611E-04,4.392361,191.8728,193.7717,195.7248,192.7192,185.5143,83.69141,79.21007,175.1953,0,43.58572,17.4009,0.1338252,4.785361,8726.596
1/8/2026,20:12:14,11.30823,12.53414,12.65278,12.67303,12.73264,10.97396,-0.3038194,5.787611E-04,4.221065,192.0247,193.9453,195.7357,192.6649,186.556,86.12196,81.62978,175.2387,0,43.58946,19.59997,0.1302083,4.714141,8726.675
1/8/2026,20:13:14,11.4945,12.53241,12.65451,12.68113,12.73785,11.21875,-0.2609954,0,3.997107,192.0464,193.826,195.714,192.6758,187.4783,88.97569,81.30425,174.6419,0,43.58946,22.1535,0.1302083,4.581081,8726.752
1/8/2026,20:14:14,11.70609,12.52894,12.65394,12.67824,12.74248,11.45891,-0.2239583,3.472209E-03,3.792824,192.0356,193.8368,195.7357,192.6758,188.3789,91.63411,82.03125,173.6871,0,43.59319,24.10301,0.1338252,4.512835,8726.828
1/8/2026,20:15:14,11.91587,12.5272,12.6603,12.68461,12.75174,11.69792,-0.1782407,0,3.556134,191.9162,193.8042,195.7031,192.6324,189.2036,94.44444,82.15061,174.1428,0,43.59319,27.07972,0.1446759,4.423402,8726.903
1/8/2026,20:16:14,12.11299,12.51215,12.65104,12.67419,12.73032,11.92303,-0.134838,2.893567E-03,3.340857,191.8403,193.7066,195.7357,192.6215,190.0174,96.99435,82.16146,173.8173,0,43.59319,29.29688,0.1121238,4.338586,8726.977
1/8/2026,20:17:14,12.30107,12.50984,12.65394,12.67361,12.73438,12.15567,-8.854169E-02,-1.157403E-03,3.132523,191.9271,193.7283,195.7574,192.6866,190.8746,99.31641,81.80339,172.9492,0,43.59319,35.02966,0.1265914,4.211928,8727.048
1/8/2026,20:18:14,12.4566,12.50174,12.64815,12.64236,12.73032,12.35532,-4.224539E-02,2.893567E-03,2.935185,191.5256,193.8151,195.7357,192.6324,191.6341,101.3238,81.72742,172.895,0,43.59319,39.91609,0.1338252,3.956263,8727.114
1/8/2026,20:19:14,13.82831,12.49826,12.64931,12.67188,12.73322,12.41724,3.472209E-03,3.472209E-03,2.751158,191.8945,193.5981,195.7031,192.6107,192.2526,102.8863,82.86675,172.7648,0,-3.203405,47.10287,0.1338252,0,8727.154
